SubjectIdentifierNumber,StudyProtocolName,AnimalInjuryGroupAssignTyp,InjModelTyp,InjModelDevManufName,PendulumHeight,PressurePulseLength,AnimalSpeciesTyp,AnimalSexTyp,AnimalStrainGeneModTyp,AnimalAgeVal,MWMTestDaysNum,MWMTrialPerDayNum,MWMLatencyVal,PlatformFound
1127,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,4,59.8,1
1127,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,2,41.6,1
1127,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,3,33.3,1
1128,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,1,120,0
1128,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,4,38.9,1
1128,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,2,120,0
1128,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,3,120,0
1128,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,1,47.9,1
1128,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,4,120,0
1128,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,2,63.8,1
1128,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,3,50,1
1128,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,1,9.8,1
1128,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,4,15.4,1
1128,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,2,70.5,1
1128,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,3,10.7,1
1129,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,1,15.6,1
1129,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,4,10.1,1
1129,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,2,120,0
1129,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,3,120,0
1129,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,1,90.9,1
1129,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,4,120,0
1129,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,2,89.6,1
1129,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,3,103.9,1
1129,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,1,120,0
1129,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,4,66.1,1
1129,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,2,21.9,1
1129,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,3,39.9,1
1130,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,1,120,0
1130,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,4,70,1
1130,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,2,120,0
1130,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,3,78.2,1
1130,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,1,39.9,1
1130,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,4,15.6,1
1130,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,2,21.5,1
1130,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,3,8.2,1
1130,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,1,51.5,1
1130,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,4,30.6,1
1130,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,2,60.3,1
1130,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,3,37.8,1
1131,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,1,120,0
1131,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,4,63.1,1
1131,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,2,120,0
1131,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,3,91,1
1131,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,1,83.9,1
1131,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,4,120,0
1131,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,2,27.1,1
1131,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,3,120,0
1131,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,1,120,0
1131,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,4,12.5,1
1131,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,2,120,0
1131,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,3,120,0
1132,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,1,48.9,1
1132,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,4,17.8,1
1132,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,2,120,0
1132,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,3,33.2,1
1132,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,1,27.3,1
1132,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,4,120,0
1132,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,2,120,0
1132,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,3,97.8,1
1132,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,1,62.2,1
1132,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,4,16.7,1
1132,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,2,91.9,1
1132,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,3,60.5,1
1138,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,1,44.7,1
1138,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,4,120,0
1138,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,2,120,0
1138,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,3,120,0
1138,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,1,120,0
1138,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,4,8.2,1
1138,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,2,120,0
1138,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,3,120,0
1138,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,1,70.7,1
1138,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,4,16.6,1
1138,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,2,29.8,1
1138,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,3,14.5,1
1139,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,1,120,0
1139,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,4,120,0
1139,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,2,67.1,1
1139,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,3,120,0
1139,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,1,52.7,1
1139,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,4,58.1,1
1139,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,2,120,0
1139,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,3,68.1,1
1139,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,1,120,0
1139,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,4,11.8,1
1139,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,2,95.3,1
1139,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,3,92.6,1
1141,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,1,10,1
1141,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,4,20.8,1
1141,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,2,34,1
1141,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,3,120,0
1141,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,1,120,0
1141,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,4,120,0
1141,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,2,47.9,1
1141,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,3,18.2,1
1141,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,1,16.1,1
1141,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,4,57.9,1
1141,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,2,7.4,1
1141,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,3,44.7,1
1142,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,1,120,0
1142,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,4,9.4,1
